Time Stamp,First Sample Time,Accel-x,Accel-y,Accel-z,Gyro-x,Gyro-y,Gyro-z
1774981027.0966852,452590.0,2985,2902,-15833,-1710,2127,-380
1774981028.473011,452790.0,2977,2994,-15192,-2452,534,71
1774981028.473011,452790.0,2939,3177,-15277,-1085,-930,526
1774981028.473011,452790.0,2824,2960,-15226,191,-2359,652
1774981028.473011,452790.0,2904,2705,-15651,730,-3727,273
1774981028.473011,452790.0,2923,2280,-15906,74,-6162,-551
1774981028.473011,452790.0,2625,2273,-16016,-1749,-6953,-1916
1774981028.473011,452790.0,2713,2587,-15932,-1673,-8187,-3281
1774981028.473011,452790.0,2737,2042,-15494,-1913,-11083,-4869
1774981028.473011,452790.0,2754,2028,-14989,-5111,-15441,-7074
1774981028.473011,452790.0,2281,2623,-14270,-5174,-20327,-9439
1774981028.473011,452790.0,2071,2992,-14391,-3868,-24395,-10706
1774981028.473011,452790.0,1820,3030,-14221,-2563,-29301,-10853
1774981028.473011,452790.0,1449,2787,-14119,-2072,-32650,-9841
1774981028.473011,452790.0,1393,2323,-13998,-2356,-32767,-7971
1774981028.473011,452790.0,897,2638,-14437,-5116,-32763,-6186
1774981028.473011,452790.0,672,4705,-13761,-2805,-32767,-2437
1774981028.473011,452790.0,-528,5181,-14237,5227,-32767,3682
1774981028.473011,452790.0,-1306,4255,-15705,5959,-32767,10012
1774981028.473011,452790.0,-2491,4403,-17902,9176,-32767,11615
1774981028.473011,452790.0,-3313,3435,-19111,14876,-32119,9671
1774981028.473927,452990.0,-3647,2256,-19063,15261,-24674,6874
1774981028.473927,452990.0,-3443,2181,-18539,12152,-17691,5390
1774981028.473927,452990.0,-3406,2737,-17770,9699,-12208,4454
1774981028.473927,452990.0,-3415,994,-17202,7132,-8095,5348
1774981028.473927,452990.0,-2654,1850,-16505,2559,-8440,5157
1774981028.473927,452990.0,-2295,1703,-15562,4874,-15218,5005
1774981028.473927,452990.0,-2668,1436,-14667,9582,-20861,5212
1774981028.473927,452990.0,-2882,718,-13976,9959,-27498,4951
1774981028.473927,452990.0,-2824,641,-14690,5728,-32767,5689
1774981028.473927,452990.0,-3755,891,-15012,8353,-32767,2947
1774981028.473927,452990.0,-5920,2728,-19124,11938,-32645,-1266
1774981028.473927,452990.0,-11739,-371,-26396,4325,4282,4542
1774981028.473927,452990.0,-2294,-145,-13305,-10520,3803,2562
1774981028.473927,452990.0,-4671,3115,-14816,-2099,-12476,-74
1774981028.473927,452990.0,-5411,2657,-15741,3816,-8107,2246
1774981028.473927,452990.0,-4778,1405,-15057,2895,-4068,3805
1774981028.473927,452990.0,-4666,1864,-14979,2793,-2296,3506
1774981028.473927,452990.0,-4457,2858,-15073,4837,-1984,4160
1774981028.473927,452990.0,-5052,2606,-15396,8488,-5046,4679
1774981028.473927,452990.0,-5291,1541,-15885,7343,-5386,4404
1774981028.475225,453190.0,-5212,1296,-16033,4661,-4943,3455
1774981028.475225,453190.0,-5146,1014,-15950,3335,-3494,2377
1774981028.475225,453190.0,-4966,754,-15791,1380,-2348,1819
1774981028.475225,453190.0,-4961,807,-15811,-370,-1153,1384
1774981028.475225,453190.0,-5040,1160,-15689,-1238,156,835
1774981028.475225,453190.0,-5085,1580,-15535,-1394,369,302
1774981028.475225,453190.0,-5402,1534,-15980,-1809,-767,73
1774981028.475225,453190.0,-5423,1084,-15971,-3570,-590,-421
1774981028.475225,453190.0,-5190,2310,-15176,-3689,-43,202
1774981028.475225,453190.0,-5126,2154,-14820,-249,-2538,1585
1774981028.475225,453190.0,-5362,2084,-15095,1535,-4070,2902
1774981028.475225,453190.0,-5422,2001,-15030,3974,-5615,3930
1774981028.475225,453190.0,-5598,1631,-15394,5791,-6780,3743
1774981028.475225,453190.0,-5795,1358,-15765,4328,-5911,3196
1774981028.475225,453190.0,-5416,1605,-15191,2454,-4355,2265
1774981028.475225,453190.0,-5332,2062,-15063,2450,-3898,1408
1774981028.475225,453190.0,-5279,1720,-15070,2529,-2674,940
1774981028.475225,453190.0,-5145,1531,-14988,1767,-1306,373
1774981028.475225,453190.0,-5097,1477,-14998,589,-262,-236
1774981028.475225,453190.0,-4974,1327,-14972,-323,910,-523
1774981028.476775,453390.0,-5228,1230,-15241,-583,1736,-562
1774981028.476775,453390.0,-5374,1206,-15422,-878,2733,-748
1774981028.476775,453390.0,-5390,1377,-15505,-1558,3974,-515
1774981028.476775,453390.0,-5219,1737,-15203,-674,3887,-191
1774981028.476775,453390.0,-5350,1621,-15201,567,1452,638
1774981028.476775,453390.0,-5825,1107,-16101,-126,940,969
1774981028.476775,453390.0,-5067,1575,-15159,-232,3717,126
1774981028.476775,453390.0,-5051,2102,-14878,391,3020,154
1774981028.476775,453390.0,-5620,1705,-15595,925,1263,502
1774981028.476775,453390.0,-5332,1449,-15590,1506,2490,-16
1774981028.476775,453390.0,-5054,1526,-15157,1238,3547,-429
1774981028.476775,453390.0,-5184,1609,-15368,1369,3071,-522
1774981028.476775,453390.0,-5390,1327,-15848,2033,2914,-742
1774981028.476775,453390.0,-5040,1157,-15599,1843,4020,-1425
1774981028.476775,453390.0,-4785,1294,-15401,1211,4192,-1654
1774981028.476775,453390.0,-5047,1308,-15823,827,3415,-1420
1774981028.476775,453390.0,-5270,1066,-15966,633,3230,-1149
1774981028.476775,453390.0,-5018,1295,-15566,707,1976,-833
1774981028.476775,453390.0,-5023,1359,-15679,753,27,-240
1774981028.476775,453390.0,-5122,1008,-15961,446,-472,384
1774981028.478629,453590.0,-5109,843,-15718,-661,-553,343
1774981028.478629,453590.0,-4913,1075,-15401,-1627,-680,372
1774981028.478629,453590.0,-4943,1415,-15405,-1738,-511,506
1774981028.478629,453590.0,-5100,1721,-15497,-1463,-311,615
1774981028.478629,453590.0,-5133,1775,-15469,-994,-459,518
1774981028.478629,453590.0,-5221,1563,-15588,-936,-739,597
1774981028.478629,453590.0,-5082,1413,-15328,-1018,-38,357
1774981028.478629,453590.0,-4824,1560,-15005,-1042,656,182
1774981028.478629,453590.0,-5059,1868,-15379,-359,172,344
1774981028.478629,453590.0,-5365,1599,-15871,393,-129,577
